Type;Days for shipping (real);Days for shipment (scheduled);Benefit per order;Sales per customer;Delivery Status;Late_delivery_risk;Category Id;Category Name;Customer City;Customer Country;Customer Email;Customer Fname;Customer Id;Customer Lname;Customer Password;Customer Segment;Customer State;Customer Street;Customer Zipcode;Department Id;Department Name;Latitude;Longitude;Market;Order City;Order Country;Order Customer Id;order date (DateOrders);Order Id;Order Item Cardprod Id;Order Item Discount;Order Item Discount Rate;Order Item Id;Order Item Product Price;Order Item Profit Ratio;Order Item Quantity;Sales;Order Item Total;Order Profit Per Order;Order Region;Order State;Order Status;Order Zipcode;Product Card Id;Product Category Id;Product Description;Product Image;Product Name;Product Price;Product Status;shipping date (DateOrders);Shipping Mode
DEBIT;2;1;500.699.997;1.599.799.957;Late delivery;1;9;Cardio Equipment;Hamilton;EE. UU.;XXXXXXXXX;Kathy;5707;Sampson;XXXXXXXXX;Consumer;OH;2056 Misty Grove Rise;45011;3;Footwear;393.985.405;-8.455.661.774;LATAM;Resistencia;Argentina;5707;2/28/2015 19:53;4031;191;40;0.200000003;10025;9.998.999.786;0.310000002;2;1.999.799.957;1.599.799.957;500.699.997;South America;Chaco;COMPLETE;;191;9;;http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe;Nike Men's Free 5.0+ Running Shoe;9.998.999.786;0;3/2/2015 19:53;First Class
DEBIT;2;1;30;1.199.800.034;Late delivery;1;17;Cleats;North Hollywood;EE. UU.;XXXXXXXXX;Mary;8441;Lara;XXXXXXXXX;Consumer;CA;1315 Honey Rabbit Link;91605;4;Apparel;3.417.395.783;-1.183.494.263;LATAM;Buenos Aires;Argentina;8441;1/12/2015 00:30;756;365;0;0;1862;5.999.000.168;0.25;2;1.199.800.034;1.199.800.034;30;South America;Buenos Aires;COMPLETE;;365;17;;http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck;Perfect Fitness Perfect Rip Deck;5.999.000.168;0;1/14/2015 0:30;First Class
DEBIT;2;1;-212;80;Late delivery;1;24;Women's Apparel;Colorado Springs;EE. UU.;XXXXXXXXX;Mary;7059;Smith;XXXXXXXXX;Consumer;CO;2210 High Beacon Highlands;80918;5;Golf;3.880.318.832;-104.780.426;LATAM;Rosario;Argentina;7059;4/21/2015 19:06;7591;502;20;0.200000003;19018;50;-2.650.000.095;2;100;80;-212;South America;Santa Fe;COMPLETE;;502;24;;http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo;Nike Men's Dri-FIT Victory Golf Polo;50;0;4/23/2015 19:06;First Class
DEBIT;2;1;1.314.999.962;1.163.799.973;Late delivery;1;17;Cleats;Philadelphia;EE. UU.;XXXXXXXXX;Christopher;2403;Hall;XXXXXXXXX;Consumer;PA;6887 Clear Fawn Byway;19131;4;Apparel;4.002.083.588;-7.503.966.522;LATAM;La Plata;Argentina;2403;3/5/2017 07:17;54414;365;3.599.999.905;0.029999999;136077;5.999.000.168;0.109999999;2;1.199.800.034;1.163.799.973;1.314.999.962;South America;Buenos Aires (provincia);ON_HOLD;;365;17;;http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck;Perfect Fitness Perfect Rip Deck;5.999.000.168;0;3/7/2017 07:17;First Class
DEBIT;2;1;1.862.000.084;98;Late delivery;1;24;Women's Apparel;Philadelphia;EE. UU.;XXXXXXXXX;Christopher;2403;Hall;XXXXXXXXX;Consumer;PA;6887 Clear Fawn Byway;19131;5;Golf;4.002.083.588;-7.503.966.522;LATAM;La Plata;Argentina;2403;3/5/2017 07:17;54414;502;2;0.02;136075;50;0.189999998;2;100;98;1.862.000.084;South America;Buenos Aires (provincia);ON_HOLD;;502;24;;http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo;Nike Men's Dri-FIT Victory Golf Polo;50;0;3/7/2017 07:17;First Class
DEBIT;2;1;22.5;2.249.799.957;Late delivery;1;9;Cardio Equipment;North Hollywood;EE. UU.;XXXXXXXXX;Mary;8441;Lara;XXXXXXXXX;Consumer;CA;1315 Honey Rabbit Link;91605;3;Footwear;3.417.395.783;-1.183.494.263;LATAM;Buenos Aires;Argentina;8441;1/12/2015 00:30;756;191;7.498.999.786;0.25;1861;9.998.999.786;0.100000001;3;2.999.700.012;2.249.799.957;22.5;South America;Buenos Aires;COMPLETE;;191;9;;http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe;Nike Men's Free 5.0+ Running Shoe;9.998.999.786;0;1/14/2015 0:30;First Class
DEBIT;2;1;4.918.000.031;145.5;Late delivery;1;24;Women's Apparel;South San Francisco;EE. UU.;XXXXXXXXX;Louis;4643;Smith;XXXXXXXXX;Consumer;CA;9015 Round Lagoon Square;94080;5;Golf;3.765.774.155;-1.224.140.701;LATAM;San Juan;Argentina;4643;2/1/2015 20:27;2183;502;4.5;0.029999999;5465;50;0.340000004;3;150;145.5;4.918.000.031;South America;San Juan;COMPLETE;;502;24;;http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo;Nike Men's Dri-FIT Victory Golf Polo;50;0;2/3/2015 20:27;First Class
DEBIT;2;1;5.320.000.076;1.108.399.963;Late delivery;1;13;Electronics;Mesa;EE. UU.;XXXXXXXXX;Mary;5457;Conrad;XXXXXXXXX;Consumer;AZ;5131 Hazy Dale Parade;85204;3;Footwear;3.341.001.129;-1.117.717.972;LATAM;Buenos Aires;Argentina;5457;3/21/2017 17:47;55540;273;1.120.000.005;0.01;138911;2.798.999.977;0.479999989;4;1.119.599.991;1.108.399.963;5.320.000.076;South America;Buenos Aires;COMPLETE;;273;13;;http://images.acmesports.sports/Under+Armour+Kids%27+Mercenary+Slide;Under Armour Kids' Mercenary Slide;2.798.999.977;0;3/23/2017 17:47;First Class
DEBIT;2;1;7.547.000.122;2.039.700.012;Late delivery;1;17;Cleats;New Castle;EE. UU.;XXXXXXXXX;Madison;5227;Mcfarland;XXXXXXXXX;Consumer;DE;2186 Easy Creek Key;19720;4;Apparel;3.966.024.399;-7.562.874.603;LATAM;Santa Fe;Argentina;5227;5/16/2017 16:18;59372;365;3.599.000.168;0.150000006;148637;5.999.000.168;0.370000005;4;2.399.600.067;2.039.700.012;7.547.000.122;South America;Santa Fe;COMPLETE;;365;17;;http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck;Perfect Fitness Perfect Rip Deck;5.999.000.168;0;5/18/2017 16:18;First Class
DEBIT;2;1;1.417.000.008;2.834.500.122;Late delivery;1;17;Cleats;Chicago;EE. UU.;XXXXXXXXX;Matthew;9369;Smith;XXXXXXXXX;Consumer;IL;4381 Burning Concession;60617;4;Apparel;4.189.518.356;-8.773.563.385;LATAM;Esquina;Argentina;9369;3/24/2015 12:08;5653;365;16.5;0.059999999;14097;5.999.000.168;0.050000001;5;2.999.500.122;2.834.500.122;1.417.000.008;South America;Corrientes;COMPLETE;;365;17;;http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck;Perfect Fitness Perfect Rip Deck;5.999.000.168;0;3/26/2015 12:08;First Class
DEBIT;2;1;2.137.999.916;237.5;Late delivery;1;24;Women's Apparel;Milwaukee;EE. UU.;XXXXXXXXX;Ashley;4839;Smith;XXXXXXXXX;Consumer;WI;2027 Thunder Creek Thicket;53215;5;Golf;4.301.760.483;-879.546.051;LATAM;La Plata;Argentina;4839;3/5/2017 07:38;54415;502;12.5;0.050000001;136080;50;0.090000004;5;250;237.5;2.137.999.916;South America;Buenos Aires (provincia);ON_HOLD;;502;24;;http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo;Nike Men's Dri-FIT Victory Golf Polo;50;0;3/7/2017 07:38;First Class
DEBIT;0;0;3.640.000.153;9.837.999.725;Shipping on time;0;17;Cleats;Milpitas;EE. UU.;XXXXXXXXX;Mark;1474;Fritz;XXXXXXXXX;Consumer;CA;1816 Sunny Apple Link;95035;4;Apparel;3.745.611.191;-1.219.111.481;LATAM;Avellaneda;Argentina;1474;4/9/2017 02:31;56798;365;2.160.000.038;0.180000007;142046;5.999.000.168;0.370000005;2;1.199.800.034;9.837.999.725;3.640.000.153;South America;Santa Fe;COMPLETE;;365;17;;http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck;Perfect Fitness Perfect Rip Deck;5.999.000.168;0;4/9/2017 14:31;Same Day
DEBIT;0;0;1.528.999.996;5.879.999.924;Shipping on time;0;26;Girls' Apparel;Milpitas;EE. UU.;XXXXXXXXX;Mark;1474;Fritz;XXXXXXXXX;Consumer;CA;1816 Sunny Apple Link;95035;5;Golf;3.745.611.191;-1.219.111.481;LATAM;Avellaneda;Argentina;1474;4/9/2017 02:31;56798;564;1.200.000.048;0.02;142048;30;0.25999999;2;60;5.879.999.924;1.528.999.996;South America;Santa Fe;COMPLETE;;564;26;;http://images.acmesports.sports/Nike+Men%27s+Deutschland+Weltmeister+Winners+Black+T-Shirt;Nike Men's Deutschland Weltmeister Winners Bl;30;0;4/9/2017 14:31;Same Day
DEBIT;0;0;7.949.999.809;7.037.999.725;Shipping on time;0;29;Shop By Sport;Milpitas;EE. UU.;XXXXXXXXX;Mark;1474;Fritz;XXXXXXXXX;Consumer;CA;1816 Sunny Apple Link;95035;5;Golf;3.745.611.191;-1.219.111.481;LATAM;Avellaneda;Argentina;1474;4/9/2017 02:31;56798;627;9.600.000.381;0.119999997;142047;3.999.000.168;0.109999999;2;7.998.000.336;7.037.999.725;7.949.999.809;South America;Santa Fe;COMPLETE;;627;29;;http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe;Under Armour Girls' Toddler Spine Surge Runni;3.999.000.168;0;4/9/2017 14:31;Same Day
DEBIT;1;0;2.904.000.092;2.183.600.006;Late delivery;1;17;Cleats;Woonsocket;EE. UU.;XXXXXXXXX;Doris;2091;Smith;XXXXXXXXX;Consumer;RI;3087 Hazy Glen;2895;4;Apparel;4.200.220.108;-7.151.410.675;LATAM;Resistencia;Argentina;2091;1/2/2015 15:35;114;365;2.160.000.038;0.090000004;263;5.999.000.168;0.129999995;4;2.399.600.067;2.183.600.006;2.904.000.092;South America;Chaco;COMPLETE;;365;17;;http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck;Perfect Fitness Perfect Rip Deck;5.999.000.168;0;1/3/2015 03:35;Same Day
DEBIT;0;0;43.5;150;Shipping on time;0;24;Women's Apparel;Milpitas;EE. UU.;XXXXXXXXX;Mark;1474;Fritz;XXXXXXXXX;Consumer;CA;1816 Sunny Apple Link;95035;5;Golf;3.745.611.191;-1.219.111.481;LATAM;Avellaneda;Argentina;1474;4/9/2017 02:31;56798;502;50;0.25;142045;50;0.289999992;4;200;150;43.5;South America;Santa Fe;COMPLETE;;502;24;;http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo;Nike Men's Dri-FIT Victory Golf Polo;50;0;4/9/2017 14:31;Same Day
PAYMENT;2;2;3.380.000.114;1.689.199.982;Shipping on time;0;37;Electronics;Chicago;EE. UU.;XXXXXXXXX;Helen;3713;Smith;XXXXXXXXX;Corporate;IL;5016 Quaking Run;60657;6;Outdoors;419.398.613;-8.764.652.252;LATAM;Avellaneda;Argentina;3713;4/2/2015 07:24;6256;818;2.304.000.092;0.119999997;15648;4.799.000.168;0.02;4;1.919.600.067;1.689.199.982;3.380.000.114;South America;Santa Fe;PENDING_PAYMENT;;818;37;;http://images.acmesports.sports/Titleist+Pro+V1x+Golf+Balls;Titleist Pro V1x Golf Balls;4.799.000.168;0;4/4/2015 07:24;Second Class
PAYMENT;2;2;2.890.999.985;4.899.500.122;Shipping on time;0;9;Cardio Equipment;Brooklyn;EE. UU.;XXXXXXXXX;Paul;5054;Thomas;XXXXXXXXX;Corporate;NY;6907 Stony Arbor;11214;3;Footwear;4.060.320.664;-7.399.624.634;LATAM;Buenos Aires;Argentina;5054;2/25/2017 10:48;53876;191;10;0.02;134718;9.998.999.786;0.059999999;5;4.999.500.122;4.899.500.122;2.890.999.985;South America;Buenos Aires;PENDING_PAYMENT;;191;9;;http://images.acmesports.sports/Nike+Men%27s+Free+5.0%2B+Running+Shoe;Nike Men's Free 5.0+ Running Shoe;9.998.999.786;0;2/27/2017 10:48;Second Class
PAYMENT;2;2;1.274.800.034;2.549.600.067;Shipping on time;0;17;Cleats;Brooklyn;EE. UU.;XXXXXXXXX;Paul;5054;Thomas;XXXXXXXXX;Corporate;NY;6907 Stony Arbor;11214;4;Apparel;4.060.320.664;-7.399.624.634;LATAM;Buenos Aires;Argentina;5054;2/25/2017 10:48;53876;365;4.499.000.168;0.150000006;134717;5.999.000.168;0.5;5;2.999.500.122;2.549.600.067;1.274.800.034;South America;Buenos Aires;PENDING_PAYMENT;;365;17;;http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck;Perfect Fitness Perfect Rip Deck;5.999.000.168;0;2/27/2017 10:48;Second Class
PAYMENT;5;2;-2.048.800.049;2.459.600.067;Late delivery;1;17;Cleats;Sun Valley;EE. UU.;XXXXXXXXX;Tammy;2667;Smith;XXXXXXXXX;Corporate;CA;8906 Rustic Mall ;91352;4;Apparel;3.421.546.936;-1.183.703.384;LATAM;Presidencia Roque Sáenz Peña;Argentina;2667;3/30/2015 6:53;6049;365;5.399.000.168;0.180000007;15085;5.999.000.168;-0.829999983;5;2.999.500.122;2.459.600.067;-2.048.800.049;South America;Chaco;PENDING_PAYMENT;;365;17;;http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck;Perfect Fitness Perfect Rip Deck;5.999.000.168;0;4/4/2015 06:53;Second Class
PAYMENT;3;4;-1.570.000.052;1.208.899.994;Advance shipping;0;18;Men's Footwear;Pompano Beach;EE. UU.;XXXXXXXXX;Donna;7541;Smith;XXXXXXXXX;Corporate;FL;7510 Harvest Zephyr By-pass;33064;4;Apparel;2.628.325.081;-8.009.656.525;LATAM;Córdoba;Argentina;7541;1/24/2017 17:09;51702;403;9.100.000.381;0.07;129186;1.299.900.055;-0.01;1;1.299.900.055;1.208.899.994;-1.570.000.052;South America;Córdoba;PENDING_PAYMENT;;403;18;;http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat;Nike Men's CJ Elite 2 TD Football Cleat;1.299.900.055;0;1/27/2017 17:09;Standard Class
PAYMENT;3;4;5.802.999.878;1.208.899.994;Advance shipping;0;18;Men's Footwear;Wyoming;EE. UU.;XXXXXXXXX;Eric;9348;Smith;XXXXXXXXX;Corporate;MI;10 Pleasant Prairie Link;49509;4;Apparel;4.290.983.582;-8.568.525.696;LATAM;Presidencia Roque Sáenz Peña;Argentina;9348;2/10/2015 03:47;2752;403;9.100.000.381;0.07;6901;1.299.900.055;0.479999989;1;1.299.900.055;1.208.899.994;5.802.999.878;South America;Chaco;PENDING_PAYMENT;;403;18;;http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat;Nike Men's CJ Elite 2 TD Football Cleat;1.299.900.055;0;2/13/2015 3:47;Standard Class
PAYMENT;2;4;-1.934.299.927;1.208.899.994;Advance shipping;0;18;Men's Footwear;Saint Louis;EE. UU.;XXXXXXXXX;Amanda;8653;Smith;XXXXXXXXX;Corporate;MO;3880 Gentle Meadow;63116;4;Apparel;3.855.754.471;-9.027.445.984;LATAM;Buenos Aires;Argentina;8653;2/22/2015 11:29;3596;403;9.100.000.381;0.07;8938;1.299.900.055;-1.600.000.024;1;1.299.900.055;1.208.899.994;-1.934.299.927;South America;Buenos Aires;PENDING_PAYMENT;;403;18;;http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat;Nike Men's CJ Elite 2 TD Football Cleat;1.299.900.055;0;2/24/2015 11:29;Standard Class
PAYMENT;4;4;1.030.000.019;1.169.899.979;Shipping on time;0;18;Men's Footwear;El Paso;EE. UU.;XXXXXXXXX;Mary;1937;Werner;XXXXXXXXX;Corporate;TX;5731 Sleepy Apple Autoroute;79936;4;Apparel;3.177.133.369;-1.064.199.219;LATAM;Buenos Aires;Argentina;1937;2/11/2015 13:25;2848;403;13;0.100000001;7140;1.299.900.055;0.090000004;1;1.299.900.055;1.169.899.979;1.030.000.019;South America;Buenos Aires;PENDING_PAYMENT;;403;18;;http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat;Nike Men's CJ Elite 2 TD Football Cleat;1.299.900.055;0;2/15/2015 13:25;Standard Class
PAYMENT;6;4;5.459.999.847;1.091.900.024;Late delivery;1;18;Men's Footwear;Morristown;EE. UU.;XXXXXXXXX;Gregory;8228;Allen;XXXXXXXXX;Corporate;NJ;1906 Amber Dale;7960;4;Apparel;408.079.071;-7.447.541.809;LATAM;Mar del Plata;Argentina;8228;2/17/2017 20:16;53355;403;2.079.999.924;0.159999996;133309;1.299.900.055;0.5;1;1.299.900.055;1.091.900.024;5.459.999.847;South America;Buenos Aires (provincia);PENDING_PAYMENT;;403;18;;http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat;Nike Men's CJ Elite 2 TD Football Cleat;1.299.900.055;0;2/23/2017 20:16;Standard Class
PAYMENT;5;4;3.775.999.832;1.078.899.994;Late delivery;1;18;Men's Footwear;Detroit;EE. UU.;XXXXXXXXX;Emily;1850;Riggs;XXXXXXXXX;Corporate;MI;2787 Quaking Common;48235;4;Apparel;4.243.819.809;-8.317.873.383;LATAM;Buenos Aires;Argentina;1850;2/2/2015 21:19;2254;403;2.210.000.038;0.170000002;5644;1.299.900.055;0.349999994;1;1.299.900.055;1.078.899.994;3.775.999.832;South America;Buenos Aires;PENDING_PAYMENT;;403;18;;http://images.acmesports.sports/Nike+Men%27s+CJ+Elite+2+TD+Football+Cleat;Nike Men's CJ Elite 2 TD Football Cleat;1.299.900.055;0;2/7/2015 21:19;Standard Class
PAYMENT;4;4;2.230.999.947;48.5;Shipping on time;0;24;Women's Apparel;El Paso;EE. UU.;XXXXXXXXX;Mary;1937;Werner;XXXXXXXXX;Corporate;TX;5731 Sleepy Apple Autoroute;79936;5;Golf;3.177.133.369;-1.064.199.219;LATAM;Buenos Aires;Argentina;1937;2/11/2015 13:25;2848;502;1.5;0.029999999;7141;50;0.460000008;1;50;48.5;2.230.999.947;South America;Buenos Aires;PENDING_PAYMENT;;502;24;;http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo;Nike Men's Dri-FIT Victory Golf Polo;50;0;2/15/2015 13:25;Standard Class
PAYMENT;3;4;1.879.900.055;399.980.011;Advance shipping;0;45;Fishing;Bensalem;EE. UU.;XXXXXXXXX;Donald;11971;Klein;XXXXXXXXX;Corporate;PA;4940 Velvet Timber Cape;19020;7;Fan Shop;401.096.344;-7.491.246.033;LATAM;San Justo;Argentina;11971;1/5/2015 05:57;292;1004;0;0;737;399.980.011;0.469999999;1;399.980.011;399.980.011;1.879.900.055;South America;Santa Fe;PENDING_PAYMENT;;1004;45;;http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe;Field & Stream Sportsman 16 Gun Fire Safe;399.980.011;0;1/8/2015 05:57;Standard Class
PAYMENT;3;4;-2.351.799.927;293.980.011;Advance shipping;0;43;Camping & Hiking;Tucson;EE. UU.;XXXXXXXXX;Frances;9688;Smith;XXXXXXXXX;Corporate;AZ;5593 Merry Pine Dell;85719;7;Fan Shop;3.227.982.712;-1.109.582.291;LATAM;Córdoba;Argentina;9688;5/19/2017 9:07;59557;957;6;0.02;149062;299.980.011;-0.800000012;1;299.980.011;293.980.011;-2.351.799.927;South America;Córdoba;PENDING_PAYMENT;;957;43;;http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014;Diamondback Women's Serene Classic Comfort Bi;299.980.011;0;5/22/2017 9:07;Standard Class
PAYMENT;2;4;1.311.399.994;387.980.011;Advance shipping;0;45;Fishing;Saint Louis;EE. UU.;XXXXXXXXX;Amanda;8653;Smith;XXXXXXXXX;Corporate;MO;3880 Gentle Meadow;63116;7;Fan Shop;3.855.754.471;-9.027.445.984;LATAM;Buenos Aires;Argentina;8653;2/22/2015 11:29;3596;1004;12;0.029999999;8941;399.980.011;0.340000004;1;399.980.011;387.980.011;1.311.399.994;South America;Buenos Aires;PENDING_PAYMENT;;1004;45;;http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe;Field & Stream Sportsman 16 Gun Fire Safe;399.980.011;0;2/24/2015 11:29;Standard Class
PAYMENT;3;4;-5.759.999.847;287.980.011;Advance shipping;0;43;Camping & Hiking;Bensalem;EE. UU.;XXXXXXXXX;Donald;11971;Klein;XXXXXXXXX;Corporate;PA;4940 Velvet Timber Cape;19020;7;Fan Shop;401.096.344;-7.491.246.033;LATAM;San Justo;Argentina;11971;1/5/2015 05:57;292;957;12;0.039999999;736;299.980.011;-0.200000003;1;299.980.011;287.980.011;-5.759.999.847;South America;Santa Fe;PENDING_PAYMENT;;957;43;;http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014;Diamondback Women's Serene Classic Comfort Bi;299.980.011;0;1/8/2015 05:57;Standard Class
PAYMENT;6;4;2.268.000.031;283.480.011;Late delivery;1;43;Camping & Hiking;Danbury;EE. UU.;XXXXXXXXX;Walter;3514;Smith;XXXXXXXXX;Corporate;CT;6451 Noble Blossom Manor;6810;7;Fan Shop;4.139.585.114;-7.345.462.036;LATAM;Avellaneda;Argentina;3514;2/19/2017 9:04;53460;957;16.5;0.059999999;133585;299.980.011;0.079999998;1;299.980.011;283.480.011;2.268.000.031;South America;Santa Fe;PENDING_PAYMENT;;957;43;;http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014;Diamondback Women's Serene Classic Comfort Bi;299.980.011;0;2/25/2017 9:04;Standard Class
PAYMENT;5;4;1.663.099.976;377.980.011;Late delivery;1;45;Fishing;Escondido;EE. UU.;XXXXXXXXX;Catherine;8568;Beck;XXXXXXXXX;Corporate;CA;3298 Round Creek Expressway;92027;7;Fan Shop;3.313.356.781;-117.053.154;LATAM;Avellaneda;Argentina;8568;3/22/2015 9:41;5509;1004;22;0.059999999;13746;399.980.011;0.439999998;1;399.980.011;377.980.011;1.663.099.976;South America;Santa Fe;PENDING_PAYMENT;;1004;45;;http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe;Field & Stream Sportsman 16 Gun Fire Safe;399.980.011;0;3/27/2015 9:41;Standard Class
PAYMENT;4;4;-5.815.000.153;272.980.011;Shipping on time;0;43;Camping & Hiking;Hagerstown;EE. UU.;XXXXXXXXX;Mary;10216;Schneider;XXXXXXXXX;Corporate;MD;2997 Silver Pointe;21740;7;Fan Shop;3.964.164.352;-7.771.981.812;LATAM;Resistencia;Argentina;10216;1/2/2015 15:14;113;957;27;0.090000004;261;299.980.011;-0.209999993;1;299.980.011;272.980.011;-5.815.000.153;South America;Chaco;PENDING_PAYMENT;;957;43;;http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014;Diamondback Women's Serene Classic Comfort Bi;299.980.011;0;1/6/2015 15:14;Standard Class
PAYMENT;3;4;87;347.980.011;Advance shipping;0;45;Fishing;Wyoming;EE. UU.;XXXXXXXXX;Eric;9348;Smith;XXXXXXXXX;Corporate;MI;10 Pleasant Prairie Link;49509;7;Fan Shop;4.290.983.582;-8.568.525.696;LATAM;Presidencia Roque Sáenz Peña;Argentina;9348;2/10/2015 03:47;2752;1004;52;0.129999995;6903;399.980.011;0.25;1;399.980.011;347.980.011;87;South America;Chaco;PENDING_PAYMENT;;1004;45;;http://images.acmesports.sports/Field+%26+Stream+Sportsman+16+Gun+Fire+Safe;Field & Stream Sportsman 16 Gun Fire Safe;399.980.011;0;2/13/2015 3:47;Standard Class
PAYMENT;5;4;6.240.000.153;2.399.799.957;Late delivery;1;43;Camping & Hiking;Salt Lake City;EE. UU.;XXXXXXXXX;David;4942;Gill;XXXXXXXXX;Corporate;UT;4365 Dusty Thicket;84119;7;Fan Shop;4.067.582.321;-1.119.388.199;LATAM;San Justo;Argentina;4942;2/12/2015 09:03;2904;957;60;0.200000003;7260;299.980.011;0.25999999;1;299.980.011;2.399.799.957;6.240.000.153;South America;Santa Fe;PENDING_PAYMENT;;957;43;;http://images.acmesports.sports/Diamondback+Women%27s+Serene+Classic+Comfort+Bike+2014;Diamondback Women's Serene Classic Comfort Bi;299.980.011;0;2/17/2015 9:03;Standard Class
PAYMENT;5;4;-9.899.999.619;7.677.999.878;Late delivery;1;29;Shop By Sport;Escondido;EE. UU.;XXXXXXXXX;Catherine;8568;Beck;XXXXXXXXX;Corporate;CA;3298 Round Creek Expressway;92027;5;Golf;3.313.356.781;-117.053.154;LATAM;Avellaneda;Argentina;8568;3/22/2015 9:41;5509;627;3.200.000.048;0.039999999;13747;3.999.000.168;-0.129999995;2;7.998.000.336;7.677.999.878;-9.899.999.619;South America;Santa Fe;PENDING_PAYMENT;;627;29;;http://images.acmesports.sports/Under+Armour+Girls%27+Toddler+Spine+Surge+Running+Shoe;Under Armour Girls' Toddler Spine Surge Runni;3.999.000.168;0;3/27/2015 9:41;Standard Class
PAYMENT;5;4;4.184.999.847;93;Late delivery;1;24;Women's Apparel;Fort Worth;EE. UU.;XXXXXXXXX;Mary;8579;Conrad;XXXXXXXXX;Corporate;TX;6876 Heather Lake Bend;76106;5;Golf;328.013.916;-973.302.536;LATAM;Córdoba;Argentina;8579;4/7/2017 22:50;56719;502;7;0.07;141853;50;0.449999988;2;100;93;4.184.999.847;South America;Córdoba;PENDING_PAYMENT;;502;24;;http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo;Nike Men's Dri-FIT Victory Golf Polo;50;0;4/12/2017 22:50;Standard Class
PAYMENT;3;4;1.027.999.973;91;Advance shipping;0;24;Women's Apparel;Hialeah;EE. UU.;XXXXXXXXX;Mary;161;Smith;XXXXXXXXX;Corporate;FL;6889 Pleasant Mount;33010;5;Golf;2.581.123.352;-8.026.307.678;LATAM;Buenos Aires;Argentina;161;1/22/2017 9:06;51542;502;9;0.090000004;128814;50;0.109999999;2;100;91;1.027.999.973;South America;Buenos Aires;PENDING_PAYMENT;;502;24;;http://images.acmesports.sports/Nike+Men%27s+Dri-FIT+Victory+Golf+Polo;Nike Men's Dri-FIT Victory Golf Polo;50;0;1/25/2017 9:06;Standard Class
PAYMENT;6;4;3.393.999.863;998.199.997;Late delivery;1;37;Electronics;Danbury;EE. UU.;XXXXXXXXX;Walter;3514;Smith;XXXXXXXXX;Corporate;CT;6451 Noble Blossom Manor;6810;6;Outdoors;4.139.585.114;-7.345.462.036;LATAM;Avellaneda;Argentina;3514;2/19/2017 9:04;53460;821;4.159.999.847;0.039999999;133586;5.199.000.168;0.340000004;2;1.039.800.034;998.199.997;3.393.999.863;South America;Santa Fe;PENDING_PAYMENT;;821;37;;http://images.acmesports.sports/Titleist+Pro+V1+High+Numbers+Personalized+Golf+Balls;Titleist Pro V1 High Numbers Personalized Gol;5.199.000.168;0;2/25/2017 9:04;Standard Class
PAYMENT;3;4;4.679.000.092;1.799.700.012;Advance shipping;0;17;Cleats;Wyoming;EE. UU.;XXXXXXXXX;Eric;9348;Smith;XXXXXXXXX;Corporate;MI;10 Pleasant Prairie Link;49509;4;Apparel;4.290.983.582;-8.568.525.696;LATAM;Presidencia Roque Sáenz Peña;Argentina;9348;2/10/2015 03:47;2752;365;0;0;6900;5.999.000.168;0.25999999;3;1.799.700.012;1.799.700.012;4.679.000.092;South America;Chaco;PENDING_PAYMENT;;365;17;;http://images.acmesports.sports/Perfect+Fitness+Perfect+Rip+Deck;Perfect Fitness Perfect Rip Deck;5.999.000.168;0;2/13/2015 3:47;Standard Class
